,dest_lat,dest_lon,est,fromtract,line_no,origi_lat,origi_lon,std_err,totract
1992,42.278825500000,-71.266367200000,25,25025050901,1,42.38193680000,-71.02950010000,24,25021403400
1993,42.278825500000,-71.266367200000,25,25025050901,2,42.38193680000,-71.02950010000,24,25021403400
1994,42.315986300000,-71.250072600000,10,25025050901,1,42.38193680000,-71.02950010000,8,25021404100
1995,42.315986300000,-71.250072600000,10,25025050901,2,42.38193680000,-71.02950010000,8,25021404100
1996,42.303624900000,-71.271240800000,15,25025050901,1,42.38193680000,-71.02950010000,16,25021404202
1997,42.303624900000,-71.271240800000,15,25025050901,3,42.38193680000,-71.02950010000,16,25021404202
1998,42.271598500000,-71.033722100000,20,25025050901,1,42.38193680000,-71.02950010000,21,25021417200
1999,42.271598500000,-71.033722100000,20,25025050901,2,42.38193680000,-71.02950010000,21,25021417200
2000,42.200590200000,-71.022560600000,20,25025050901,1,42.38193680000,-71.02950010000,24,25021419800
2001,42.200590200000,-71.022560600000,20,25025050901,10,42.38193680000,-71.02950010000,24,25021419800
2002,42.183816400000,-71.039025900000,15,25025050901,1,42.38193680000,-71.02950010000,19,25021420100
2003,42.183816400000,-71.039025900000,15,25025050901,2,42.38193680000,-71.02950010000,19,25021420100
2004,42.191635900000,-70.964099100000,15,25025050901,1,42.38193680000,-71.02950010000,15,25021422301
2005,42.191635900000,-70.964099100000,15,25025050901,2,42.38193680000,-71.02950010000,15,25021422301
2006,42.356871700000,-71.129757700000,15,25025050901,1,42.38193680000,-71.02950010000,14,25025000802
2007,42.356871700000,-71.129757700000,15,25025050901,2,42.38193680000,-71.02950010000,14,25025000802
2008,42.359477900000,-71.121263300000,20,25025050901,1,42.38193680000,-71.02950010000,23,25025000803
2009,42.359477900000,-71.121263300000,20,25025050901,10,42.38193680000,-71.02950010000,23,25025000803
2010,42.339422000000,-71.101825700000,15,25025050901,1,42.38193680000,-71.02950010000,13,25025010300
2011,42.339422000000,-71.101825700000,10,25025050901,2,42.38193680000,-71.02950010000,8,25025010300
2012,42.339422000000,-71.101825700000,4,25025050901,3,42.38193680000,-71.02950010000,10,25025010300
2013,42.344438800000,-71.084443200000,25,25025050901,1,42.38193680000,-71.02950010000,24,25025010500
2014,42.344438800000,-71.084443200000,25,25025050901,10,42.38193680000,-71.02950010000,24,25025010500
2015,42.347642200000,-71.079374500000,110,25025050901,1,42.38193680000,-71.02950010000,48,25025010600
2016,42.347642200000,-71.079374500000,40,25025050901,2,42.38193680000,-71.02950010000,22,25025010600
2017,42.347642200000,-71.079374500000,45,25025050901,10,42.38193680000,-71.02950010000,35,25025010600
2018,42.347642200000,-71.079374500000,10,25025050901,11,42.38193680000,-71.02950010000,14,25025010600
2019,42.347642200000,-71.079374500000,15,25025050901,14,42.38193680000,-71.02950010000,15,25025010600
2020,42.349719900000,-71.083878400000,65,25025050901,1,42.38193680000,-71.02950010000,45,25025010701
2021,42.349719900000,-71.083878400000,65,25025050901,2,42.38193680000,-71.02950010000,45,25025010701
2022,42.351838300000,-71.075513100000,60,25025050901,1,42.38193680000,-71.02950010000,30,25025010702
2023,42.351838300000,-71.075513100000,20,25025050901,7,42.38193680000,-71.02950010000,22,25025010702
2024,42.351838300000,-71.075513100000,40,25025050901,10,42.38193680000,-71.02950010000,23,25025010702
2025,42.357709600000,-71.069420800000,25,25025050901,1,42.38193680000,-71.02950010000,26,25025020101
2026,42.357709600000,-71.069420800000,25,25025050901,10,42.38193680000,-71.02950010000,26,25025020101
2027,42.363173600000,-71.068646400000,10,25025050901,1,42.38193680000,-71.02950010000,13,25025020301
2028,42.363173600000,-71.068646400000,10,25025050901,11,42.38193680000,-71.02950010000,13,25025020301
2029,42.365938000000,-71.063567300000,90,25025050901,1,42.38193680000,-71.02950010000,53,25025020303
2030,42.365938000000,-71.063567300000,25,25025050901,2,42.38193680000,-71.02950010000,24,25025020303
2031,42.365938000000,-71.063567300000,65,25025050901,10,42.38193680000,-71.02950010000,46,25025020303
2032,42.359979900000,-71.053226800000,140,25025050901,1,42.38193680000,-71.02950010000,45,25025030300
2033,42.359979900000,-71.053226800000,45,25025050901,2,42.38193680000,-71.02950010000,31,25025030300
2034,42.359979900000,-71.053226800000,95,25025050901,10,42.38193680000,-71.02950010000,35,25025030300
